order_id,product_id,category,geography,marketing_channel,price,order_date
3529,P03529,Toys,Europe,Email,184.17,2024-10-16
3530,P03530,Clothing,North America,Organic,91.69,2024-09-10
3531,P03531,Electronics,South America,Social Media,104.01,2024-10-08
3532,P03532,Home,Europe,Referral,79.66,2024-09-18
3533,P03533,Clothing,North America,Social Media,159.96,2024-02-27
3534,P03534,Electronics,North America,Paid Ads,109.98,2024-10-20
3535,P03535,Electronics,Europe,Social Media,138.05,2024-02-28
3536,P03536,Electronics,North America,Social Media,117.7,2024-05-17
3537,P03537,Electronics,North America,Social Media,88.98,2024-10-05
3538,P03538,Clothing,Asia,Referral,146.47,2024-07-06
3539,P03539,Home,Asia,Social Media,117.27,2024-10-04
3540,P03540,Electronics,North America,Organic,51.95,2024-01-22
3541,P03541,Electronics,Europe,Paid Ads,50.54,2024-08-13
3542,P03542,Books,Asia,Organic,107.44,2024-10-06
3543,P03543,Electronics,North America,Email,145.37,2024-04-21
3544,P03544,Clothing,Asia,Referral,181.97,2024-08-05
3545,P03545,Books,North America,Paid Ads,11.14,2024-02-22
3546,P03546,Electronics,Europe,Email,101.28,2024-11-30
3547,P03547,Electronics,Europe,Organic,124.48,2024-05-06
3548,P03548,Clothing,Europe,Referral,114.78,2024-06-01
3549,P03549,Clothing,Asia,Referral,150.47,2024-01-17
3550,P03550,Clothing,North America,Email,132.78,2024-08-18
3551,P03551,Books,North America,Paid Ads,50.72,2024-05-14
3552,P03552,Electronics,Europe,Email,49.26,2024-06-27
3553,P03553,Clothing,Asia,Email,115.62,2024-02-14
3554,P03554,Clothing,North America,Social Media,149.53,2024-08-12
3555,P03555,Electronics,Asia,Social Media,107.17,2024-03-01
3556,P03556,Home,North America,Organic,21.1,2024-05-01
3557,P03557,Electronics,North America,Organic,47.64,2024-04-17
3558,P03558,Clothing,Asia,Social Media,134.58,2024-10-28
3559,P03559,Electronics,North America,Email,82.57,2024-12-18
3560,P03560,Clothing,Europe,Email,105.9,2024-06-28
3561,P03561,Clothing,North America,Referral,153.27,2024-12-29
3562,P03562,Books,North America,Paid Ads,39.89,2024-11-08
3563,P03563,Electronics,Europe,Email,79.29,2024-11-19
3564,P03564,Clothing,Europe,Paid Ads,73.86,2024-08-07
3565,P03565,Clothing,Europe,Email,117.77,2024-03-25
3566,P03566,Home,Europe,Organic,138.64,2024-11-11
3567,P03567,Clothing,North America,Referral,25.99,2024-03-12
3568,P03568,Home,Europe,Email,99.72,2024-04-15
3569,P03569,Home,Australia,Organic,143.47,2024-04-15
3570,P03570,Books,Asia,Social Media,10.0,2024-01-31
3571,P03571,Clothing,North America,Social Media,96.78,2024-10-18
3572,P03572,Clothing,North America,Organic,39.21,2024-06-28
3573,P03573,Books,South America,Referral,67.92,2024-09-29
3574,P03574,Toys,Europe,Email,10.0,2024-05-23
3575,P03575,Books,Europe,Paid Ads,169.64,2024-11-01
3576,P03576,Clothing,Asia,Paid Ads,82.21,2024-10-02
3577,P03577,Electronics,North America,Social Media,59.64,2024-03-27
3578,P03578,Clothing,Europe,Email,116.41,2024-06-14
3579,P03579,Home,Australia,Organic,47.88,2024-12-26
3580,P03580,Clothing,Europe,Organic,43.14,2024-05-29
3581,P03581,Clothing,North America,Social Media,175.52,2024-05-28
3582,P03582,Books,North America,Referral,190.43,2024-10-20
3583,P03583,Clothing,North America,Organic,70.4,2024-05-16
3584,P03584,Books,Asia,Email,153.37,2024-09-20
3585,P03585,Clothing,North America,Organic,117.8,2024-12-13
3586,P03586,Clothing,North America,Social Media,29.31,2024-02-18
3587,P03587,Clothing,South America,Email,53.59,2024-03-10
3588,P03588,Home,North America,Paid Ads,177.55,2024-07-29
3589,P03589,Electronics,North America,Paid Ads,28.66,2024-01-31
3590,P03590,Electronics,North America,Email,214.05,2024-05-21
3591,P03591,Toys,North America,Organic,71.43,2024-12-01
3592,P03592,Electronics,Europe,Organic,179.04,2024-03-05
3593,P03593,Clothing,South America,Email,84.72,2024-12-25
3594,P03594,Clothing,Asia,Social Media,140.0,2024-03-08
3595,P03595,Clothing,Europe,Organic,169.75,2024-05-07
3596,P03596,Home,Europe,Organic,169.5,2024-03-15
3597,P03597,Electronics,Europe,Social Media,70.78,2024-12-30
3598,P03598,Clothing,North America,Social Media,57.13,2024-06-13
3599,P03599,Clothing,North America,Social Media,95.94,2024-05-06
3600,P03600,Home,South America,Email,34.98,2024-12-12
3601,P03601,Electronics,North America,Organic,111.96,2024-07-20
3602,P03602,Clothing,North America,Social Media,58.96,2024-09-07
3603,P03603,Electronics,Europe,Social Media,154.14,2024-03-13
3604,P03604,Electronics,Europe,Paid Ads,71.49,2024-10-22
3605,P03605,Electronics,North America,Social Media,12.89,2024-11-19
3606,P03606,Electronics,North America,Email,170.05,2024-05-17
3607,P03607,Books,North America,Referral,109.17,2024-11-17
3608,P03608,Electronics,Europe,Organic,101.46,2024-07-31
3609,P03609,Toys,North America,Organic,154.72,2024-07-11
3610,P03610,Toys,Europe,Email,143.58,2024-08-19
3611,P03611,Clothing,Europe,Social Media,61.91,2024-02-08
3612,P03612,Electronics,Asia,Organic,77.51,2024-11-20
3613,P03613,Clothing,North America,Organic,44.35,2024-02-17
3614,P03614,Home,North America,Social Media,26.78,2024-07-25
3615,P03615,Clothing,Europe,Email,128.93,2024-09-20
3616,P03616,Electronics,Asia,Paid Ads,119.61,2024-05-22
3617,P03617,Clothing,North America,Social Media,138.04,2024-12-21
3618,P03618,Books,Europe,Email,164.08,2024-07-07
3619,P03619,Home,North America,Email,138.72,2024-08-20
3620,P03620,Electronics,North America,Paid Ads,143.17,2024-09-06
3621,P03621,Home,Europe,Paid Ads,10.0,2024-06-16
3622,P03622,Electronics,North America,Organic,84.65,2024-10-24
3623,P03623,Electronics,Asia,Email,148.23,2024-01-02
3624,P03624,Books,Europe,Social Media,41.59,2024-02-17
3625,P03625,Electronics,Europe,Email,104.58,2024-08-22
3626,P03626,Electronics,Europe,Organic,125.97,2024-11-21
3627,P03627,Electronics,Europe,Organic,122.14,2024-12-06
3628,P03628,Books,North America,Referral,118.44,2024-12-23
3629,P03629,Home,Asia,Email,129.95,2024-07-02
3630,P03630,Home,Australia,Organic,109.04,2024-02-02
3631,P03631,Home,North America,Organic,26.85,2024-09-30
3632,P03632,Electronics,North America,Social Media,125.35,2024-07-22
3633,P03633,Clothing,North America,Email,114.24,2024-04-21
3634,P03634,Clothing,Europe,Organic,27.51,2024-08-07
3635,P03635,Electronics,Europe,Referral,168.99,2024-04-18
3636,P03636,Clothing,Asia,Email,126.69,2024-09-10
3637,P03637,Toys,Asia,Referral,30.98,2024-05-17
3638,P03638,Electronics,Europe,Organic,59.14,2024-06-14
3639,P03639,Electronics,Europe,Social Media,71.8,2024-05-25
3640,P03640,Electronics,Europe,Social Media,71.76,2024-06-21
3641,P03641,Electronics,Europe,Social Media,114.65,2024-10-07
3642,P03642,Toys,Europe,Email,51.18,2024-10-22
3643,P03643,Clothing,Europe,Social Media,156.41,2024-03-07
3644,P03644,Clothing,Europe,Email,152.29,2024-10-16
3645,P03645,Home,Europe,Referral,130.97,2024-09-05
3646,P03646,Electronics,Europe,Organic,102.21,2024-06-24
3647,P03647,Clothing,Asia,Organic,146.87,2024-12-15
3648,P03648,Clothing,Europe,Social Media,86.2,2024-01-25
3649,P03649,Clothing,Europe,Email,63.78,2024-01-24
3650,P03650,Toys,Europe,Social Media,159.51,2024-02-20
3651,P03651,Home,Europe,Paid Ads,115.88,2024-11-16
3652,P03652,Clothing,North America,Social Media,65.8,2024-08-23
3653,P03653,Books,North America,Email,79.11,2024-01-09
3654,P03654,Electronics,Europe,Organic,63.18,2024-03-04
3655,P03655,Electronics,Europe,Organic,201.11,2024-03-21
3656,P03656,Electronics,Australia,Paid Ads,100.2,2024-08-13
3657,P03657,Clothing,North America,Social Media,107.89,2024-08-21
3658,P03658,Clothing,North America,Email,136.06,2024-01-01
3659,P03659,Home,North America,Organic,39.23,2024-08-07
3660,P03660,Toys,North America,Organic,154.83,2024-04-13
3661,P03661,Clothing,Asia,Email,69.61,2024-12-18
3662,P03662,Clothing,North America,Social Media,191.5,2024-03-08
3663,P03663,Electronics,Europe,Organic,84.37,2024-11-28
3664,P03664,Electronics,Europe,Referral,151.88,2024-06-03
3665,P03665,Clothing,Europe,Organic,10.0,2024-03-22
3666,P03666,Clothing,Asia,Paid Ads,41.24,2024-05-20
3667,P03667,Books,Europe,Organic,85.32,2024-02-17
3668,P03668,Electronics,North America,Social Media,10.0,2024-12-01
3669,P03669,Electronics,Asia,Social Media,130.04,2024-07-03
3670,P03670,Clothing,Asia,Organic,115.65,2024-05-08
3671,P03671,Electronics,North America,Email,50.46,2024-02-12
3672,P03672,Electronics,North America,Organic,99.2,2024-07-09
3673,P03673,Home,North America,Organic,140.32,2024-12-06
3674,P03674,Electronics,North America,Referral,10.0,2024-11-28
3675,P03675,Home,Australia,Organic,36.33,2024-03-25
3676,P03676,Electronics,Europe,Email,83.25,2024-01-27
3677,P03677,Electronics,North America,Social Media,101.19,2024-07-21
3678,P03678,Clothing,Asia,Email,97.07,2024-11-16
3679,P03679,Books,Europe,Paid Ads,144.46,2024-06-05
3680,P03680,Clothing,North America,Social Media,123.86,2024-12-24
3681,P03681,Home,South America,Referral,134.83,2024-04-29
3682,P03682,Electronics,Asia,Referral,30.51,2024-08-07
3683,P03683,Home,Asia,Organic,107.24,2024-12-01
3684,P03684,Electronics,Europe,Email,84.64,2024-02-16
3685,P03685,Home,Asia,Social Media,173.1,2024-12-26
3686,P03686,Clothing,North America,Social Media,108.72,2024-02-18
3687,P03687,Toys,Europe,Social Media,66.55,2024-01-01
3688,P03688,Clothing,Australia,Email,142.63,2024-04-19
3689,P03689,Electronics,North America,Social Media,128.16,2024-09-01
3690,P03690,Electronics,Asia,Organic,58.92,2024-02-09
3691,P03691,Books,Europe,Email,82.58,2024-03-08
3692,P03692,Clothing,North America,Social Media,83.43,2024-10-30
3693,P03693,Home,Asia,Organic,161.37,2024-04-25
3694,P03694,Electronics,North America,Referral,110.16,2024-09-22
3695,P03695,Clothing,Europe,Organic,136.34,2024-12-14
3696,P03696,Electronics,North America,Email,75.34,2024-08-15
3697,P03697,Toys,South America,Organic,116.74,2024-01-05
3698,P03698,Home,North America,Organic,165.17,2024-01-05
3699,P03699,Toys,North America,Paid Ads,81.95,2024-12-22
3700,P03700,Electronics,North America,Social Media,105.76,2024-06-24
3701,P03701,Home,South America,Paid Ads,31.83,2024-03-02
3702,P03702,Home,Asia,Email,61.72,2024-08-04
3703,P03703,Clothing,Asia,Paid Ads,83.28,2024-12-21
3704,P03704,Books,Europe,Social Media,46.96,2024-03-08
3705,P03705,Toys,Europe,Paid Ads,166.1,2024-09-01
3706,P03706,Books,North America,Referral,58.1,2024-02-06
3707,P03707,Home,Europe,Social Media,139.34,2024-04-27
3708,P03708,Electronics,North America,Referral,109.34,2024-07-15
3709,P03709,Electronics,Australia,Social Media,101.54,2024-02-15
3710,P03710,Toys,Asia,Social Media,174.31,2024-02-22
3711,P03711,Electronics,Europe,Email,10.0,2024-02-22
3712,P03712,Home,North America,Referral,90.19,2024-06-09
3713,P03713,Home,Asia,Email,45.98,2024-07-07
3714,P03714,Home,North America,Organic,10.0,2024-06-02
3715,P03715,Toys,North America,Organic,40.26,2024-03-11
3716,P03716,Clothing,North America,Referral,100.86,2024-07-14
3717,P03717,Clothing,Europe,Organic,63.73,2024-03-09
3718,P03718,Electronics,Asia,Social Media,144.83,2024-11-24
3719,P03719,Clothing,North America,Email,89.31,2024-12-12
3720,P03720,Electronics,North America,Social Media,83.76,2024-03-14
3721,P03721,Clothing,Europe,Organic,83.99,2024-02-05
3722,P03722,Books,Asia,Social Media,95.08,2024-09-28
3723,P03723,Toys,North America,Social Media,79.08,2024-10-15
3724,P03724,Electronics,North America,Paid Ads,57.44,2024-01-05
3725,P03725,Clothing,South America,Email,149.46,2024-11-08
3726,P03726,Toys,Australia,Organic,68.8,2024-11-28
3727,P03727,Electronics,Australia,Email,80.82,2024-03-25
3728,P03728,Electronics,Asia,Social Media,121.47,2024-08-13
3729,P03729,Electronics,North America,Email,115.94,2024-06-28
3730,P03730,Clothing,North America,Email,55.33,2024-04-19
3731,P03731,Electronics,North America,Paid Ads,137.75,2024-11-17
3732,P03732,Toys,North America,Email,126.88,2024-03-18
3733,P03733,Clothing,Australia,Email,108.9,2024-07-29
3734,P03734,Clothing,Asia,Organic,78.43,2024-11-11
3735,P03735,Electronics,Asia,Organic,79.66,2024-12-17
3736,P03736,Clothing,North America,Organic,89.91,2024-08-14
3737,P03737,Home,South America,Referral,38.41,2024-04-21
3738,P03738,Home,Asia,Organic,98.04,2024-02-14
3739,P03739,Home,North America,Email,144.61,2024-02-21
3740,P03740,Clothing,Asia,Paid Ads,143.82,2024-03-12
3741,P03741,Toys,North America,Organic,80.96,2024-03-04
3742,P03742,Books,North America,Social Media,153.2,2024-10-28
3743,P03743,Home,Europe,Email,195.3,2024-07-15
3744,P03744,Electronics,Europe,Social Media,84.19,2024-06-28
3745,P03745,Electronics,North America,Social Media,134.58,2024-08-07
3746,P03746,Electronics,North America,Social Media,10.0,2024-06-10
3747,P03747,Home,Australia,Social Media,37.09,2024-03-12
3748,P03748,Clothing,Europe,Paid Ads,104.56,2024-05-06
3749,P03749,Clothing,Asia,Paid Ads,49.66,2024-05-21
3750,P03750,Books,North America,Organic,201.96,2024-11-26
3751,P03751,Books,North America,Paid Ads,129.89,2024-02-13
3752,P03752,Toys,North America,Social Media,148.29,2024-05-07
3753,P03753,Clothing,North America,Paid Ads,98.55,2024-10-10
3754,P03754,Home,North America,Organic,49.84,2024-11-03
3755,P03755,Electronics,North America,Social Media,74.06,2024-11-03
3756,P03756,Electronics,Europe,Social Media,112.72,2024-11-07
3757,P03757,Electronics,North America,Email,68.1,2024-05-25
3758,P03758,Clothing,Asia,Social Media,133.56,2024-12-19
3759,P03759,Clothing,North America,Email,135.57,2024-01-14
3760,P03760,Books,Europe,Social Media,100.25,2024-12-03
3761,P03761,Electronics,North America,Social Media,10.0,2024-06-03
3762,P03762,Home,Europe,Social Media,185.74,2024-04-15
3763,P03763,Clothing,North America,Referral,89.37,2024-09-22
3764,P03764,Electronics,Australia,Social Media,235.46,2024-11-06
3765,P03765,Clothing,Asia,Social Media,132.63,2024-09-17
3766,P03766,Electronics,Europe,Organic,89.5,2024-04-06
3767,P03767,Clothing,North America,Paid Ads,122.39,2024-07-19
3768,P03768,Clothing,Europe,Email,10.0,2024-05-31
3769,P03769,Electronics,Asia,Paid Ads,151.31,2024-11-26
3770,P03770,Electronics,North America,Email,228.35,2024-01-28
3771,P03771,Clothing,Europe,Social Media,10.0,2024-05-02
3772,P03772,Toys,Asia,Email,85.63,2024-09-10
3773,P03773,Clothing,Asia,Organic,94.73,2024-07-16
3774,P03774,Home,Asia,Email,143.76,2024-02-27
3775,P03775,Home,Asia,Organic,205.3,2024-05-03
3776,P03776,Toys,South America,Social Media,119.14,2024-09-12
3777,P03777,Books,Europe,Organic,207.09,2024-11-22
3778,P03778,Clothing,Europe,Email,108.52,2024-10-31
3779,P03779,Home,Asia,Email,122.57,2024-02-06
3780,P03780,Books,Europe,Organic,116.41,2024-09-27
3781,P03781,Clothing,Australia,Organic,161.01,2024-01-07
3782,P03782,Clothing,North America,Social Media,78.88,2024-07-03
3783,P03783,Electronics,North America,Paid Ads,140.91,2024-06-11
3784,P03784,Books,North America,Organic,38.46,2024-03-08
3785,P03785,Books,North America,Social Media,85.77,2024-07-17
3786,P03786,Electronics,North America,Referral,68.16,2024-10-18
3787,P03787,Clothing,Asia,Organic,104.4,2024-08-03
3788,P03788,Clothing,North America,Email,84.2,2024-07-06
3789,P03789,Electronics,Asia,Social Media,156.61,2024-10-06
3790,P03790,Toys,Europe,Organic,56.07,2024-12-15
3791,P03791,Electronics,North America,Social Media,13.43,2024-03-29
3792,P03792,Electronics,North America,Email,32.14,2024-08-29
3793,P03793,Clothing,Europe,Email,149.71,2024-02-07
3794,P03794,Home,Asia,Organic,51.52,2024-01-09
3795,P03795,Electronics,Asia,Social Media,119.89,2024-10-27
3796,P03796,Home,Asia,Paid Ads,85.26,2024-02-04
3797,P03797,Clothing,Australia,Email,141.21,2024-01-08
3798,P03798,Electronics,Europe,Email,88.46,2024-05-14
3799,P03799,Electronics,South America,Organic,238.22,2024-04-20
3800,P03800,Clothing,Asia,Organic,194.91,2024-01-21
3801,P03801,Electronics,Asia,Email,84.24,2024-01-31
3802,P03802,Toys,North America,Email,77.39,2024-07-22
3803,P03803,Books,Australia,Email,256.62,2024-09-16
3804,P03804,Toys,Europe,Organic,46.06,2024-05-26
3805,P03805,Electronics,Asia,Email,97.25,2024-11-17
3806,P03806,Toys,North America,Organic,101.12,2024-12-30
3807,P03807,Clothing,North America,Organic,99.88,2024-09-13
3808,P03808,Clothing,North America,Social Media,13.06,2024-07-31
3809,P03809,Electronics,North America,Email,124.83,2024-08-04
3810,P03810,Electronics,North America,Social Media,51.48,2024-12-25
3811,P03811,Home,Asia,Email,171.8,2024-07-24
3812,P03812,Clothing,North America,Organic,27.2,2024-02-12
3813,P03813,Electronics,North America,Organic,102.97,2024-11-23
3814,P03814,Home,North America,Organic,10.0,2024-10-01
3815,P03815,Electronics,Europe,Social Media,10.0,2024-10-02
3816,P03816,Clothing,North America,Paid Ads,58.03,2024-11-11
3817,P03817,Clothing,North America,Email,65.09,2024-03-19
3818,P03818,Books,Europe,Email,173.29,2024-05-22
3819,P03819,Books,Europe,Organic,97.97,2024-02-12
3820,P03820,Clothing,North America,Paid Ads,164.62,2024-06-07
3821,P03821,Clothing,North America,Email,81.01,2024-02-10
3822,P03822,Clothing,North America,Organic,130.3,2024-09-18
3823,P03823,Books,Australia,Paid Ads,63.73,2024-04-14
3824,P03824,Clothing,North America,Organic,60.33,2024-03-20
3825,P03825,Electronics,Europe,Social Media,10.0,2024-10-01
3826,P03826,Electronics,North America,Paid Ads,116.79,2024-06-16
3827,P03827,Clothing,Europe,Organic,113.1,2024-07-19
3828,P03828,Clothing,North America,Organic,138.87,2024-10-27
3829,P03829,Books,North America,Organic,110.75,2024-11-20
3830,P03830,Electronics,Europe,Referral,201.31,2024-11-28
3831,P03831,Clothing,North America,Email,108.8,2024-12-14
3832,P03832,Books,North America,Social Media,149.59,2024-11-25
3833,P03833,Books,Europe,Email,83.79,2024-02-03
3834,P03834,Clothing,Australia,Social Media,54.58,2024-06-07
3835,P03835,Clothing,North America,Social Media,135.88,2024-12-23
3836,P03836,Clothing,Europe,Organic,95.54,2024-08-11
3837,P03837,Toys,Australia,Email,141.6,2024-05-02
3838,P03838,Electronics,Asia,Organic,117.65,2024-01-30
3839,P03839,Toys,Europe,Paid Ads,60.35,2024-05-05
3840,P03840,Home,Asia,Email,153.72,2024-02-14
3841,P03841,Clothing,North America,Paid Ads,56.44,2024-08-10
3842,P03842,Electronics,Europe,Social Media,131.27,2024-02-29
3843,P03843,Clothing,North America,Paid Ads,164.08,2024-08-20
