product_id,category,geography,marketing_channel,return_risk_score,total_orders,total_returns,return_rate
P02122,Clothing,Europe,Social Media,0.1574559753299639,1,0,0.0
P02123,Toys,Europe,Referral,0.1610530789373355,1,0,0.0
P02124,Clothing,Australia,Organic,0.1403940885243995,1,0,0.0
P02125,Toys,North America,Organic,0.1480373931973347,1,0,0.0
P02126,Home,South America,Social Media,0.1738337512650667,1,0,0.0
P02127,Home,North America,Social Media,0.1777291432809776,1,0,0.0
P02128,Electronics,Australia,Referral,0.1463610258628628,1,0,0.0
P02129,Books,Europe,Organic,0.145964392822265,1,1,1.0
P02130,Clothing,Europe,Email,0.1348148730676464,1,0,0.0
P02131,Electronics,Europe,Paid Ads,0.142137628778001,1,1,1.0
P02132,Electronics,North America,Social Media,0.1805593604248272,1,0,0.0
P02133,Clothing,North America,Email,0.1424328735359462,1,0,0.0
P02134,Clothing,North America,Email,0.1375302934569198,1,0,0.0
P02135,Home,North America,Email,0.1342217915648918,1,0,0.0
P02136,Books,North America,Email,0.1338977137414662,1,0,0.0
P02137,Electronics,Asia,Social Media,0.1463449469691713,1,0,0.0
P02138,Home,Europe,Social Media,0.1756829459904086,1,0,0.0
P02139,Electronics,North America,Organic,0.1448647079575485,1,0,0.0
P02140,Books,Asia,Paid Ads,0.1439403105676064,1,0,0.0
P02141,Books,Europe,Organic,0.140687399821964,1,0,0.0
P02142,Clothing,Australia,Social Media,0.1474762277532806,1,0,0.0
P02143,Home,Europe,Social Media,0.1592997105595425,1,1,1.0
P02144,Clothing,North America,Paid Ads,0.1467347877708153,1,0,0.0
P02145,Clothing,Europe,Referral,0.1494271803985855,1,1,1.0
P02146,Books,Europe,Email,0.1302969366559498,1,0,0.0
P02147,Clothing,North America,Social Media,0.156775085578425,1,0,0.0
P02148,Clothing,North America,Organic,0.1577295754809407,1,0,0.0
P02149,Clothing,North America,Organic,0.1494354861985036,1,0,0.0
P02150,Books,North America,Email,0.1373676632991796,1,0,0.0
P02151,Clothing,Europe,Organic,0.143105872877237,1,0,0.0
P02152,Electronics,Europe,Organic,0.1371722490150254,1,0,0.0
P02153,Home,North America,Referral,0.1507157496064301,1,0,0.0
P02155,Electronics,Europe,Referral,0.1563994057272564,1,0,0.0
P02156,Electronics,North America,Email,0.1385474275669588,1,0,0.0
P02157,Electronics,North America,Organic,0.1376389188171152,1,0,0.0
P02158,Clothing,North America,Organic,0.1391189274702317,1,0,0.0
P02159,Clothing,North America,Email,0.1518698993343808,1,0,0.0
P02160,Home,North America,Organic,0.1583451082341074,1,0,0.0
P02161,Home,North America,Email,0.1469115211184982,1,0,0.0
P02162,Home,Europe,Social Media,0.155131229183345,1,0,0.0
P02163,Clothing,Europe,Email,0.144511677280038,1,0,0.0
P02164,Books,North America,Organic,0.1505995006309287,1,0,0.0
P02165,Clothing,North America,Social Media,0.1733493320994167,1,0,0.0
P02166,Toys,Europe,Paid Ads,0.1519659927564536,1,0,0.0
P02167,Home,Asia,Social Media,0.1398455251010551,1,0,0.0
P02168,Electronics,Asia,Email,0.1180588560203075,1,0,0.0
P02169,Home,Europe,Social Media,0.1590569504094842,1,0,0.0
P02170,Clothing,North America,Organic,0.152151048526959,1,0,0.0
P02171,Home,North America,Email,0.1342810475075212,1,0,0.0
P02172,Electronics,Asia,Email,0.1233802029953831,1,0,0.0
P02173,Electronics,North America,Social Media,0.1679449862708366,1,0,0.0
P02174,Books,Australia,Social Media,0.1597159520941047,1,0,0.0
P02175,Electronics,Europe,Organic,0.1461708512901857,1,0,0.0
P02176,Books,Europe,Organic,0.1355559635381249,1,1,1.0
P02177,Electronics,North America,Email,0.1508924107060081,1,0,0.0
P02178,Home,Europe,Social Media,0.1548217941505437,1,1,1.0
P02179,Home,Europe,Paid Ads,0.1557530019788491,1,0,0.0
P02180,Clothing,North America,Social Media,0.1650457441225386,1,0,0.0
P02181,Clothing,North America,Paid Ads,0.1558274853221259,1,0,0.0
P02182,Electronics,Asia,Email,0.1255242701713669,1,0,0.0
P02183,Electronics,Europe,Email,0.1370441195804553,1,0,0.0
P02184,Clothing,Europe,Organic,0.145848215786401,1,0,0.0
P02185,Home,North America,Paid Ads,0.1579841061732903,1,0,0.0
P02186,Toys,Asia,Email,0.1291342154202299,1,0,0.0
P02187,Books,Asia,Email,0.1262440447878415,1,0,0.0
P02188,Home,Europe,Email,0.1290749788518227,1,0,0.0
P02189,Home,Europe,Paid Ads,0.1505250324335939,1,0,0.0
P02190,Home,Europe,Organic,0.1390640266409623,1,0,0.0
P02191,Electronics,Europe,Social Media,0.1548308868712746,1,1,1.0
P02192,Toys,North America,Social Media,0.1678899519931513,1,0,0.0
P02193,Home,South America,Social Media,0.1781659834979801,1,0,0.0
P02194,Clothing,Europe,Social Media,0.1633965192101102,1,0,0.0
P02195,Electronics,North America,Social Media,0.1765588238634775,1,0,0.0
P02196,Clothing,Europe,Organic,0.1497565499120899,1,0,0.0
P02197,Clothing,Asia,Social Media,0.1504121397263587,1,0,0.0
P02198,Books,North America,Email,0.1445088601020083,1,0,0.0
P02199,Clothing,North America,Organic,0.1487166272917364,1,0,0.0
P02200,Clothing,Europe,Social Media,0.1668947327024061,1,1,1.0
P02201,Toys,North America,Social Media,0.1732773230152201,1,1,1.0
P02202,Electronics,Asia,Social Media,0.1483069081727344,1,0,0.0
P02203,Clothing,North America,Social Media,0.1841187374135142,1,0,0.0
P02204,Electronics,Asia,Paid Ads,0.1329048114173144,1,0,0.0
P02205,Home,North America,Organic,0.1580343753123864,1,0,0.0
P02206,Toys,North America,Social Media,0.1607262097208211,1,0,0.0
P02207,Electronics,Asia,Email,0.1287204036340751,1,0,0.0
P02208,Books,Europe,Social Media,0.1711414187467161,1,0,0.0
P02209,Electronics,North America,Organic,0.1376389188171152,1,0,0.0
P02210,Toys,North America,Organic,0.1499705561577035,1,0,0.0
P02211,Home,Europe,Email,0.1403833831269958,1,0,0.0
P02212,Books,Europe,Email,0.1367489201588507,1,0,0.0
P02213,Electronics,Australia,Social Media,0.1576906611015911,1,0,0.0
P02214,Toys,Australia,Organic,0.1373571324107392,1,0,0.0
P02215,Home,Europe,Paid Ads,0.1421733926680541,1,0,0.0
P02216,Clothing,Europe,Paid Ads,0.1634488980026514,1,0,0.0
P02217,Books,Europe,Social Media,0.1580683731633405,1,0,0.0
P02218,Electronics,Europe,Organic,0.1447061739743138,1,0,0.0
P02219,Books,North America,Organic,0.1438513004736172,1,0,0.0
P02220,Electronics,North America,Paid Ads,0.1438951217705844,1,0,0.0
P02221,Home,North America,Social Media,0.1632349696739544,1,0,0.0
P02222,Clothing,North America,Organic,0.1393927449641513,1,0,0.0
P02223,Electronics,North America,Social Media,0.1768126901377412,1,0,0.0
P02224,Electronics,Europe,Organic,0.1385039887556629,1,0,0.0
P02225,Electronics,Asia,Email,0.12159611939726,1,1,1.0
P02226,Clothing,Europe,Organic,0.1355466724150614,1,0,0.0
P02227,Clothing,North America,Paid Ads,0.1553766186077682,1,0,0.0
P02228,Clothing,North America,Email,0.1374977341662745,1,0,0.0
P02229,Electronics,Europe,Organic,0.1481259348114098,1,0,0.0
P02230,Electronics,North America,Social Media,0.1712491097275258,1,0,0.0
P02231,Home,Europe,Email,0.1329400288682866,1,0,0.0
P02232,Electronics,Australia,Email,0.1347843702536731,1,0,0.0
P02233,Toys,North America,Social Media,0.1699393251960232,1,0,0.0
P02234,Books,North America,Paid Ads,0.1545729786391428,1,0,0.0
P02235,Home,Europe,Social Media,0.1529109834864988,1,0,0.0
P02236,Clothing,Australia,Organic,0.1352510245169067,1,0,0.0
P02237,Books,Asia,Paid Ads,0.1372726076952932,1,1,1.0
P02238,Electronics,Asia,Paid Ads,0.1438881588436667,1,0,0.0
P02239,Electronics,North America,Organic,0.1438522969618168,1,1,1.0
P02240,Electronics,Australia,Social Media,0.170459962635412,1,0,0.0
P02241,Home,North America,Paid Ads,0.159065691373381,1,0,0.0
P02242,Electronics,North America,Social Media,0.1589463982573757,1,0,0.0
P02243,Clothing,Asia,Paid Ads,0.130931148950795,1,0,0.0
P02244,Toys,South America,Organic,0.1650997158177814,1,0,0.0
P02245,Books,North America,Organic,0.1556426631298717,1,0,0.0
P02246,Clothing,North America,Social Media,0.168920093002028,1,0,0.0
P02247,Electronics,North America,Organic,0.1493830455721714,1,0,0.0
P02248,Books,North America,Paid Ads,0.1471269127618261,1,0,0.0
P02249,Clothing,North America,Paid Ads,0.1634376218742398,1,1,1.0
P02250,Electronics,Australia,Social Media,0.1489987563891878,1,0,0.0
P02251,Electronics,Europe,Paid Ads,0.1538290731109773,1,0,0.0
P02252,Toys,Asia,Social Media,0.1579124793318785,1,0,0.0
P02253,Home,Asia,Organic,0.1306150441086792,1,0,0.0
P02254,Books,Europe,Organic,0.1473238006737341,1,1,1.0
P02255,Books,Asia,Social Media,0.1597809789872651,1,0,0.0
P02256,Clothing,Europe,Social Media,0.1635198581023227,1,1,1.0
P02257,Clothing,North America,Organic,0.147043829864109,1,0,0.0
P02258,Clothing,Europe,Email,0.1352156262144629,1,0,0.0
P02259,Clothing,Europe,Social Media,0.1568534009745115,1,1,1.0
P02260,Clothing,Asia,Organic,0.1255840642131521,1,0,0.0
P02261,Home,Australia,Paid Ads,0.1451384360142011,1,0,0.0
P02262,Home,Europe,Organic,0.1414271447872796,1,0,0.0
P02263,Books,Asia,Social Media,0.1500292699844011,1,0,0.0
P02264,Clothing,North America,Social Media,0.1587945343113079,1,0,0.0
P02265,Home,Asia,Organic,0.1298332573717502,1,0,0.0
P02266,Home,North America,Organic,0.1552870408084689,1,0,0.0
P02267,Clothing,North America,Organic,0.141336409433784,1,0,0.0
P02268,Home,North America,Paid Ads,0.1555553244898963,1,0,0.0
P02269,Electronics,Europe,Email,0.1258681712169985,1,0,0.0
P02270,Clothing,North America,Social Media,0.1600070777615429,1,1,1.0
P02271,Electronics,South America,Paid Ads,0.167387656306726,1,0,0.0
P02272,Clothing,North America,Organic,0.1462230782932629,1,0,0.0
P02273,Clothing,South America,Organic,0.1667499998594084,1,0,0.0
P02274,Home,Asia,Paid Ads,0.1388391391224957,1,0,0.0
P02275,Toys,North America,Paid Ads,0.1592387663740529,1,0,0.0
P02276,Home,North America,Organic,0.1422177923276131,1,1,1.0
P02277,Home,Asia,Social Media,0.1465924300678469,1,1,1.0
P02278,Clothing,Europe,Referral,0.1501976665350393,1,0,0.0
P02279,Home,Europe,Organic,0.1361461160977905,1,0,0.0
P02280,Electronics,North America,Email,0.1460413493608191,1,1,1.0
P02281,Electronics,Europe,Organic,0.1473371337230854,1,0,0.0
P02282,Clothing,Australia,Email,0.1319302420492185,1,0,0.0
P02283,Clothing,North America,Paid Ads,0.1495370299953135,1,0,0.0
P02284,Electronics,Europe,Email,0.1378170064775158,1,0,0.0
P02285,Electronics,North America,Paid Ads,0.1438951217705844,1,0,0.0
P02286,Electronics,Asia,Paid Ads,0.1438241604665481,1,0,0.0
P02287,Toys,Asia,Paid Ads,0.1292929854370977,1,0,0.0
P02288,Clothing,North America,Organic,0.1413280806353648,1,0,0.0
P02289,Clothing,North America,Paid Ads,0.1555130543200159,1,1,1.0
P02290,Electronics,North America,Email,0.143253863343551,1,0,0.0
P02291,Home,Europe,Social Media,0.1619460049453868,1,0,0.0
P02292,Electronics,Europe,Paid Ads,0.1417638523548628,1,0,0.0
P02293,Electronics,Australia,Email,0.1364115878060184,1,0,0.0
P02294,Clothing,Europe,Social Media,0.1508363255244723,1,1,1.0
P02295,Electronics,North America,Social Media,0.1591837725332302,1,0,0.0
P02296,Electronics,Asia,Social Media,0.1479815031519824,1,0,0.0
P02297,Electronics,Europe,Organic,0.1347032696636519,1,0,0.0
P02298,Electronics,Europe,Organic,0.1495555627787561,1,1,1.0
P02299,Electronics,North America,Social Media,0.1611951714040241,1,0,0.0
P02300,Clothing,North America,Paid Ads,0.1650228806081047,1,0,0.0
P02301,Books,South America,Social Media,0.1832039461709237,1,0,0.0
P02302,Clothing,Europe,Organic,0.1493051976626973,1,0,0.0
P02303,Clothing,North America,Email,0.1533457050681692,1,0,0.0
P02304,Electronics,Europe,Organic,0.1425775827507478,1,0,0.0
P02305,Toys,South America,Email,0.1428505237576444,1,0,0.0
P02306,Clothing,North America,Email,0.1411028095599676,1,0,0.0
P02307,Electronics,Europe,Paid Ads,0.1450371051759191,1,0,0.0
P02308,Home,Australia,Social Media,0.1510690907356577,1,0,0.0
P02309,Electronics,North America,Referral,0.1630176400897476,1,0,0.0
P02310,Clothing,Asia,Organic,0.1280473762862614,1,0,0.0
P02311,Clothing,Europe,Email,0.1313346966065941,1,0,0.0
P02312,Books,Europe,Organic,0.1400095991554041,1,0,0.0
P02313,Clothing,North America,Social Media,0.1726059699363071,1,0,0.0
P02314,Home,North America,Organic,0.1548130751331572,1,0,0.0
P02315,Toys,Europe,Referral,0.1457928480333428,1,0,0.0
P02316,Electronics,North America,Social Media,0.1670795297817738,1,0,0.0
P02317,Electronics,Europe,Organic,0.1412487684901073,1,0,0.0
P02318,Clothing,North America,Email,0.1348098281267256,1,0,0.0
P02319,Clothing,North America,Organic,0.1473860093324295,1,1,1.0
P02320,Clothing,Australia,Social Media,0.1558581138638334,1,0,0.0
P02321,Toys,Europe,Email,0.1395335755982996,1,0,0.0
P02322,Home,Australia,Referral,0.1493863582975753,1,0,0.0
P02323,Home,North America,Social Media,0.1635271181749787,1,0,0.0
P02324,Clothing,Europe,Organic,0.1542080043804798,1,0,0.0
P02325,Books,North America,Organic,0.1529941399943001,1,0,0.0
P02326,Toys,Asia,Organic,0.1337480950507532,1,0,0.0
P02327,Books,Asia,Organic,0.1351266550499993,1,0,0.0
P02328,Electronics,North America,Organic,0.1499732742784792,1,0,0.0
P02329,Home,South America,Social Media,0.1862228989307361,1,1,1.0
P02330,Electronics,North America,Paid Ads,0.1554756053833776,1,0,0.0
P02331,Electronics,Europe,Paid Ads,0.1485265539210409,1,0,0.0
P02332,Electronics,Australia,Social Media,0.1593712823049196,1,0,0.0
P02333,Home,Asia,Email,0.1332701693074712,1,1,1.0
P02334,Home,Australia,Organic,0.1452254809427776,1,1,1.0
P02335,Electronics,North America,Referral,0.165995653415816,1,1,1.0
P02336,Clothing,North America,Referral,0.1651234984898887,1,0,0.0
P02337,Clothing,North America,Paid Ads,0.1592889964503956,1,0,0.0
P02338,Clothing,Europe,Social Media,0.1683886635413984,1,1,1.0
P02339,Electronics,Asia,Paid Ads,0.1436781397193673,1,1,1.0
P02340,Clothing,North America,Paid Ads,0.1532616145230272,1,0,0.0
P02341,Home,Europe,Email,0.1439862142919141,1,1,1.0
P02342,Electronics,North America,Email,0.1440909870950373,1,0,0.0
P02343,Electronics,North America,Email,0.1459631120180867,1,0,0.0
P02344,Clothing,Europe,Organic,0.1502227925509538,1,0,0.0
P02345,Toys,Europe,Social Media,0.1678343657044168,1,0,0.0
P02346,Home,Asia,Social Media,0.1547535851035612,1,1,1.0
P02347,Home,North America,Social Media,0.1668503156153511,1,0,0.0
P02348,Clothing,Asia,Email,0.1322364168176217,1,0,0.0
P02349,Clothing,North America,Social Media,0.1736347231992106,1,0,0.0
P02350,Electronics,North America,Organic,0.1492336095404419,1,0,0.0
P02351,Home,Europe,Social Media,0.1699082086070113,1,0,0.0
P02352,Toys,Asia,Paid Ads,0.1522933065763338,1,0,0.0
P02353,Home,North America,Paid Ads,0.1480726987504698,1,0,0.0
P02354,Books,North America,Paid Ads,0.1493601693048909,1,0,0.0
P02355,Home,Europe,Organic,0.1592519421150849,1,0,0.0
P02356,Electronics,North America,Social Media,0.1721177298411244,1,0,0.0
P02357,Toys,Asia,Email,0.125901236238537,1,0,0.0
P02358,Electronics,Asia,Social Media,0.1479295919969186,1,0,0.0
P02359,Clothing,North America,Referral,0.1698519382977533,1,0,0.0
P02360,Electronics,Europe,Email,0.151645657398315,1,1,1.0
P02361,Electronics,Asia,Organic,0.1264099147672475,1,0,0.0
P02362,Clothing,North America,Organic,0.1475277508588908,1,0,0.0
P02363,Electronics,Europe,Paid Ads,0.1463538316268365,1,0,0.0
P02364,Clothing,North America,Organic,0.1527159940718101,1,0,0.0
P02365,Clothing,Europe,Organic,0.1492267620891796,1,1,1.0
P02366,Electronics,North America,Email,0.1519910623412435,1,0,0.0
P02367,Electronics,Asia,Organic,0.1343674455879241,1,1,1.0
P02368,Clothing,North America,Social Media,0.1868396716033386,1,0,0.0
P02369,Clothing,North America,Paid Ads,0.1511224469036969,1,0,0.0
P02370,Home,Asia,Organic,0.1257788771771202,1,1,1.0
P02371,Home,North America,Social Media,0.1799044791227431,1,1,1.0
P02372,Books,North America,Paid Ads,0.1552236789406801,1,0,0.0
P02373,Home,North America,Email,0.1343061239823136,1,1,1.0
P02374,Clothing,North America,Paid Ads,0.1527571800402232,1,0,0.0
P02375,Home,South America,Paid Ads,0.1640033145636497,1,0,0.0
P02376,Electronics,Asia,Paid Ads,0.13234089637682,1,0,0.0
P02377,Clothing,North America,Social Media,0.1619323838198864,1,0,0.0
P02378,Home,Asia,Social Media,0.1476849628277973,1,0,0.0
P02379,Clothing,Europe,Paid Ads,0.1417222115122205,1,0,0.0
P02380,Home,South America,Paid Ads,0.1665706499041343,1,0,0.0
P02381,Books,North America,Email,0.1310248103513926,1,0,0.0
P02382,Books,Europe,Email,0.1358164389616301,1,0,0.0
P02383,Toys,Europe,Social Media,0.1662831956737139,1,0,0.0
P02384,Clothing,Europe,Referral,0.1542590633911005,1,0,0.0
P02385,Clothing,Europe,Social Media,0.1691285971139192,1,0,0.0
P02386,Clothing,North America,Social Media,0.1595779582485612,1,1,1.0
P02387,Clothing,Asia,Organic,0.1259322314525455,1,0,0.0
P02388,Home,Europe,Social Media,0.1602420888128651,1,0,0.0
P02389,Home,Australia,Paid Ads,0.1467908319102762,1,0,0.0
P02390,Home,North America,Social Media,0.1710348100330015,1,1,1.0
P02391,Clothing,Europe,Social Media,0.1764868507314712,1,0,0.0
P02392,Electronics,South America,Organic,0.1499390165773578,1,0,0.0
P02393,Clothing,Europe,Email,0.1277812969349663,1,0,0.0
P02394,Electronics,Asia,Social Media,0.1600876712376075,1,0,0.0
P02395,Books,Asia,Email,0.1163457152383948,1,0,0.0
P02396,Clothing,North America,Email,0.1458373784706363,1,0,0.0
P02397,Electronics,Europe,Paid Ads,0.1425505709918826,1,0,0.0
P02398,Electronics,North America,Social Media,0.1571161480887899,1,0,0.0
P02399,Home,Europe,Referral,0.1531175128538913,1,0,0.0
P02400,Home,North America,Organic,0.1544478133840547,1,0,0.0
P02401,Clothing,Asia,Social Media,0.1409105249848183,1,0,0.0
P02402,Electronics,Europe,Social Media,0.1659520516080019,1,1,1.0
P02403,Clothing,Europe,Organic,0.146388898760238,1,0,0.0
P02404,Clothing,North America,Social Media,0.1602299028313342,1,0,0.0
P02405,Home,Australia,Email,0.1290291491493836,1,0,0.0
P02406,Home,North America,Social Media,0.1806840210387522,1,0,0.0
P02407,Clothing,North America,Organic,0.1521953207386822,1,0,0.0
P02408,Electronics,North America,Organic,0.1468384849698268,1,0,0.0
P02409,Toys,Australia,Social Media,0.1586185455024635,1,0,0.0
P02410,Clothing,Australia,Organic,0.1317680335503142,1,0,0.0
P02411,Home,Europe,Organic,0.1492041406864573,1,0,0.0
P02412,Electronics,Asia,Social Media,0.1556831831107941,1,0,0.0
P02413,Clothing,North America,Paid Ads,0.1555503980956705,1,0,0.0
P02414,Electronics,Australia,Organic,0.1372957759625878,1,0,0.0
P02415,Clothing,North America,Referral,0.1551354717232806,1,1,1.0
P02416,Toys,North America,Social Media,0.160740758174605,1,1,1.0
P02417,Clothing,North America,Referral,0.1591754081130281,1,0,0.0
P02418,Electronics,Europe,Organic,0.1415701686487993,1,0,0.0
P02419,Electronics,Asia,Organic,0.1360630118754344,1,1,1.0
P02420,Clothing,North America,Organic,0.1539225313057586,1,0,0.0
P02421,Electronics,Australia,Social Media,0.1564354650634884,1,0,0.0
P02422,Electronics,Europe,Paid Ads,0.1560485722428529,1,0,0.0
P02423,Home,North America,Organic,0.1430150215870549,1,1,1.0
